StopId,Name,Latitude,Longitude,ScheduledTime
52246,8th St & Portola Av,37.7688136,-122.2729918,NA
57793,8th St & Portola Av,37.7689929,-122.2727976,NA
56707,1105 Atlantic Av,37.7802724,-122.2640149,NA
57796,Atlantic Av & Challenger Dr,37.7810663,-122.2700596,NA
54332,Atlantic Av & Triumph Dr,37.780799,-122.266125,NA
56717,Atlantic Av & Triumph Dr,37.7806045,-122.2655398,NA
56711,Aughinbaugh Way & Kofman Pkwy,37.7417132,-122.2501248,NA
55876,Aughinbaugh Way & Mecartney Rd,37.7387449,-122.2521401,NA
55852,Aughinbaugh Way & Mecartney Rd,37.7384631,-122.25196,NA
52110,Aughinbaugh Way & Robert Davey Jr Dr,37.7424852,-122.2501082,NA
55487,Aughinbaugh Way & Robert Davey Jr Dr,37.7428892,-122.2499625,NA
56504,Aughinbaugh Way & The Lagoon,37.7409359,-122.2510362,NA
52420,Aughinbaugh Way & The Lagoon,37.7405185,-122.2511912,NA
55987,Blanding Av & Broadway,37.7685807,-122.23377,NA
56668,Blanding Av & Broadway,37.7687412,-122.2337312,NA
52249,Broadway & Santa Clara Av,37.763731,-122.2380619,NA
51545,Broadway & Tilden Way,37.7674598,-122.2351626,NA
52545,Buena Vista Av & Chestnut St,37.7727954,-122.2501047,NA
51770,Buena Vista Av & Chestnut St,37.7724473,-122.2496405,NA
51525,Buena Vista Av & Sherman St,37.7767549,-122.2628258,NA
59771,Buena Vista Av & Walnut St,37.769972,-122.2439454,NA
56722,Buena Vista Av & Walnut St,37.7703221,-122.244416,NA
58993,Buena Vista Av & Willow St,37.7713737,-122.2471736,NA
54233,Central Av & 8th St,37.7714301,-122.2732542,NA
54330,Central Av & 8th St,37.7712326,-122.2732483,NA
53365,Central Av & Webster St,37.7713531,-122.2763974,NA
58996,Challenger Dr & Atlantic Av,37.7814638,-122.2707894,NA
56810,Encinal Av & Mound St,37.757911,-122.236708,NA
56733,Encinal Av & Mound St,37.7577388,-122.2361824,NA
51144,Encinal Av & Park Av W,37.761881,-122.243208,NA
59334,Encinal Av & Versailles Av,37.759236,-122.238676,NA
53004,Fernside Blvd & Harvard Dr,37.7652491,-122.2290664,NA
56989,Fernside Blvd & Harvard Dr,37.7652218,-122.2286908,NA
55879,Fernside Blvd & High St,37.7634794,-122.2265234,NA
59772,Fernside Blvd & High St,37.7636837,-122.2264855,NA
58336,Fernside Blvd & Versailles Av,37.7671394,-122.2322162,NA
54110,Fernside Blvd & Versailles Av,37.7669387,-122.2322286,NA
54784,433 Grand St (Opp. Wood Middle School),37.7616335,-122.2629867,NA
55410,433 Grand St (Wood Middle School),37.761641,-122.262755,NA
59934,Grand St & Shoreline Dr,37.7597478,-122.2638408,NA
57895,Otis Dr & Heather Walk,37.764,-122.2649683,NA
57798,High St & Calhoun St,37.7528686,-122.2377947,NA
57780,High St & Encinal Av,37.7564475,-122.2338546,NA
57727,High St & Encinal Av,37.7563724,-122.2341259,NA
53114,High St & Fairview Av,37.7612697,-122.2285257,NA
58662,High St & Fairview Av,37.7615411,-122.2284027,NA
51021,High St & Otis Dr,37.7520487,-122.2389069,NA
53770,Otis Dr & High St,37.751927,-122.2391886,NA
55235,High St & San Jose Av,37.7550062,-122.2354222,NA
51065,High St & San Jose Av,37.7552401,-122.2353772,NA
51134,High St & Santa Clara Av,37.7589484,-122.2312726,NA
57720,High St & Santa Clara Av,37.7589463,-122.2311002,NA
58663,Island Dr &  Park & Ride,37.7449983,-122.2370817,NA
58815,Island Dr & Bayfarm Park & Ride Lot,37.7454545,-122.2363936,NA
50557,Lincoln Av & 5th St,37.7752297,-122.2820407,NA
55178,Lincoln Av & 5th St,37.7754611,-122.2820317,NA
53314,Lincoln Av & 6th St,37.7751659,-122.2794838,NA
52165,Lincoln Av & 6th St,37.7753567,-122.2791928,NA
57737,Lincoln Av & Webster St,37.7753027,-122.2771588,NA
55363,Main St & Atlantic Av,37.7790222,-122.2913685,NA
57507,1080 Marina Village Pkwy,37.785035,-122.2714799,NA
58321,1201 Marina Village Pkwy,37.7859942,-122.2732866,NA
59987,1250 Marina Village Pkwy,37.7871583,-122.2747179,NA
50116,947 Marina Village Pkwy,37.7847924,-122.2715991,NA
55430,Challenger Dr & Marina Village Pkwy,37.7823441,-122.2717344,NA
57656,Marina Village Pkwy & Challenger Dr,37.7827514,-122.2713608,NA
56715,Marina Village Pkwy & Mariner Square Dr (N Jctn),37.7879249,-122.2760464,NA
58177,Marina Village Pkwy & Mariner Square Dr (N Jctn),37.78804,-122.275728,NA
56716,Marina Village Pkwy & Mariner Sq Loop,37.7883089,-122.2775025,NA
58277,Pacific Av & 4th St,37.7762808,-122.2859513,NA
58377,Mecartney Rd & Auburn Dr,37.7361775,-122.2413885,NA
53488,Mecartney Rd & Baywalk Rd,37.7375659,-122.2490344,NA
59008,Mecartney Rd & Camellia Dr,37.7351779,-122.2371023,NA
58807,Mecartney Rd & Holly St,37.7349791,-122.2369121,NA
50277,Mecartney Rd & Ironwood Rd,37.7370701,-122.2451708,NA
50377,Mecartney Rd & Island Dr,37.7357104,-122.2394097,NA
59949,Mecartney Rd & Melrose Av,37.7338137,-122.2344492,NA
51550,Mecartney Rd & Verdemar Dr,37.7366023,-122.2445097,NA
58817,2217 Otis Dr,37.759356,-122.251237,NA
57790,Otis Dr & Arlington Isle,37.7641653,-122.2648703,NA
50399,Otis Dr & Broadway,37.755766,-122.245055,NA
50119,Otis Dr & Broadway,37.7553481,-122.2445173,NA
57527,Otis Dr & Grand St,37.7630089,-122.2622972,NA
56675,Otis Dr & Grand St,37.7632722,-122.262465,NA
55393,Otis Dr & High St,37.7518787,-122.2387831,NA
56844,Otis Dr & Larchmont Isle,37.7649048,-122.267421,NA
53113,Otis Dr & Larchmont Isle,37.7649616,-122.2670038,NA
56725,Otis Dr & Mound St,37.753353,-122.241165,NA
50450,Otis Dr & Park St,37.7571616,-122.2479736,NA
53994,Otis Dr & Park St,37.757812,-122.248661,NA
58344,Otis Dr & S Shore Ctr,37.75951,-122.251834,NA
51531,Otis Dr & Westline Dr,37.7660709,-122.2711039,NA
55606,Otis Dr & Westline Dr,37.7662635,-122.2714046,NA
58522,Otis Dr & Willow St,37.7606665,-122.2536143,NA
51535,Otis Dr & Willow St,37.760515,-122.253643,NA
59770,Pacific Av & 4th St,37.7765116,-122.2856466,NA
54682,Pacific Av & Main St,37.7766452,-122.2909206,NA
56488,Park St & Blanding Av,37.7704555,-122.2374691,NA
56433,Park St & Clement Av,37.7696307,-122.2381674,NA
57500,Park St & Encinal Av,37.762363,-122.244273,NA
57537,Park St & Otis Dr,37.75731,-122.248732,NA
57797,Park St & Otis Dr,37.7577826,-122.2481334,NA
58895,Park St & San Jose Av,37.7608012,-122.245837,NA
57767,Park St & San Jose Av,37.7607259,-122.245636,NA
51170,Robert Davey Jr Dr & Channing Way,37.7431773,-122.2482477,NA
58843,Robert Davey Jr Dr & Channing Way,37.7428174,-122.2474711,NA
58827,Robert Davey Jr Dr & Oyster Pond Rd,37.742661,-122.2452679,NA
55024,Robert Davey Jr Dr & Oyster Pond Rd,37.7424317,-122.2451071,NA
58837,Robert Davey Jr Dr & Packet Landing Rd,37.7436309,-122.2391738,NA
55278,Robert Davey Jr Dr & Packet Landing Rd,37.7442808,-122.2395939,NA
52270,Robert Davey Jr Dr & Puddingstone Rd,37.743973,-122.2435367,NA
55708,Robert Davey Jr Dr & Puddingstone Rd,37.7442424,-122.2427171,NA
55675,Santa Clara Av & 8th St,37.7731592,-122.2728666,NA
55995,Santa Clara Av & 8th St,37.7733026,-122.2725943,NA
56558,Santa Clara Av & 9th St,37.7732447,-122.2708447,NA
55378,Santa Clara Av & 9th St,37.7731099,-122.2706646,NA
55944,Santa Clara Av & Bay St,37.772879,-122.2647724,NA
55537,Santa Clara Av & Bay St,37.7730757,-122.2649204,NA
57733,Santa Clara Av & Broadway,37.76368,-122.238582,NA
51591,Santa Clara Av & Caroline St,37.7730218,-122.2682168,NA
55579,Santa Clara Av & Chestnut St,37.7697276,-122.2517608,NA
56661,Santa Clara Av & Grand St,37.7715518,-122.2560265,NA
52533,Santa Clara Av & Grand St,37.7715369,-122.2563168,NA
53370,Santa Clara Av & Oak St,37.766038,-122.2437945,NA
55511,Santa Clara Av & Park St,37.765284,-122.241692,NA
59255,Santa Clara Av & Park St,37.765368,-122.242085,NA
57373,Santa Clara Av & Stanton St,37.7727734,-122.2597881,NA
55994,Santa Clara Av & Stanton St,37.7729128,-122.2598869,NA
58944,Santa Clara Av & Walnut St,37.7671924,-122.2463336,NA
59992,Santa Clara Av & Webster St,37.7732718,-122.2764356,NA
51119,Santa Clara Av & Willow St,37.7684832,-122.2489041,NA
57367,2019 Shoreline Dr,37.7574153,-122.258368,NA
52132,Shoreline Dr & Grand St,37.7592807,-122.2637676,NA
54387,Shoreline Dr & Kitty Hawk Rd,37.7581499,-122.2607248,NA
53313,Shoreline Dr & Kitty Hawk Rd,37.758312,-122.2607402,NA
50510,Willow St & Shoreline Dr,37.7570816,-122.256641,NA
55499,Alameda South Shore Center & Kohl's,37.7587494,-122.2531976,NA
50300,Alameda South Shore Center & Kohl's,37.758682,-122.252767,NA
56212,W Midway Av & Saratoga St,37.7858374,-122.3019664,NA
57700,Webster St & Ralph Appezzato Memorial Pkwy,37.7790822,-122.2766923,NA
51551,Webster St & Buena Vista Av,37.7770346,-122.2767695,NA
55549,Webster St & Lincoln Av,37.7754907,-122.2766451,NA
57750,Webster St & Santa Clara Av,37.7730666,-122.27689,NA
52256,Whitehall Pl & Willow St,37.7594087,-122.2547707,NA
51145,Whitehall Pl & Willow St,37.759534,-122.254834,NA
58178,Willow St & Franciscan Way,37.758264,-122.255749,NA
57597,Willow St & Franciscan Way,37.7583757,-122.2558754,NA
58278,Willow St & Shoreline Dr,37.757074,-122.25642,NA
55041,Encinal Av & Broadway,37.760315,-122.240544,NA
50650,Encinal Av & Broadway,37.7603719,-122.2403341,NA
56658,Park St & Buena Vista Av,37.7679678,-122.2398297,NA
52666,Park St & Santa Clara Av,37.7651408,-122.2421298,NA
55546,Park St & Santa Clara Av,37.7656005,-122.241575,NA
51444,Park St & Encinal Av,37.7622156,-122.2446172,NA
58899,Webster St & Lincoln Av,37.7748926,-122.2768192,NA
55975,Webster St & Central Av,37.7717343,-122.2768063,NA
55476,Mecartney Rd & Melrose Av,37.734077,-122.2346562,NA
55444,Webster St & Santa Clara Av,37.7736109,-122.2767112,NA
53422,Buena Vista Av & Willow St,37.771544,-122.247226,NA
50611,Buena Vista Av & Park St,37.7681464,-122.2397354,NA
55523,Alameda South Shore Center At Park St,37.7567781,-122.2491651,NA
55519,Alameda South Shore Center At Park St,37.7570679,-122.2495373,NA
53466,Encinal Av & Versailles Av,37.759358,-122.2385795,NA
55049,Mecartney Rd & Island Dr,37.735499,-122.2395171,NA
58677,Broadway & Blanding Av,37.7685902,-122.2342222,NA
58754,Maitland Dr & Fitchburg Av,37.7309885,-122.2316946,NA
50578,Maitland Dr & Fitchburg Av,37.7307948,-122.231736,NA
56512,Pacific Av & 3rd St,37.7763303,-122.2877262,NA
52578,Pacific Av & Central Av,37.776413,-122.2907678,NA
59400,Webster St & Atlantic Av,37.7802021,-122.2763658,NA
55858,Mecartney Rd & Belmont Place,37.735999,-122.2419679,NA
50251,W Midway Av & Pan Am Way,37.7856216,-122.297892,NA
50259,W Midway Av & Orion St,37.7849998,-122.2943993,NA
50541,Webster St & Willie Stargell Av,37.7828596,-122.27677,NA
50542,Webster St & Willie Stargell Av,37.7831694,-122.2763881,NA
50612,Mariner Sq Loop & Willie Stargell Av,37.7850823,-122.2781774,NA
55064,Bayside Common Condominiums,37.8963137,-122.30815,NA
55448,Jackson St & 8th St,37.8834549,-122.2999811,NA
55990,956 Ohlone Av,37.8855344,-122.301303,NA
52700,545 Pierce St,37.8958126,-122.3081223,NA
55616,Pierce St & Gateview Apts,37.8938688,-122.3072978,NA
56411,Pierce St & Gateview Apts,37.8940856,-122.3071888,NA
55718,Pierce St & Washington Av,37.8895148,-122.3058928,NA
52117,San Pablo Av & Brighton Av,37.8971372,-122.301025,NA
56422,San Pablo Av & Brighton Av,37.8965096,-122.30109,NA
56606,San Pablo Av & Buchanan St,37.8880699,-122.2981122,NA
57957,San Pablo Av & Buchanan St,37.8880964,-122.2984039,NA
55728,San Pablo Av & Castro St,37.8942865,-122.3003764,NA
51166,San Pablo Av & Marin Av (Albany City Hall),37.8864621,-122.2978696,NA
55867,San Pablo Av & Marin Av (Albany City Hall),37.886486,-122.2976044,NA
55978,San Pablo Av & Monroe St,37.884827,-122.2970678,NA
54344,San Pablo Av & Monroe St,37.8844104,-122.2972128,NA
50888,San Pablo Av & Solano Av,37.8900655,-122.2987473,NA
55766,Solano Av & Cornell Av,37.8903904,-122.2958712,NA
55730,Solano Av & Cornell Av,37.8905267,-122.2960187,NA
51212,Solano Av & Curtis St,37.8908709,-122.2871565,NA
55395,Solano Av & Kains Av,37.8903792,-122.29832,NA
55133,Solano Av & Masonic Av,37.8905034,-122.293296,NA
58977,Solano Av & Masonic Av,37.8906925,-122.2934792,NA
56615,Solano Av & Peralta Av,37.8909554,-122.2852393,NA
51915,Solano Av & Ramona Av,37.8907478,-122.2913283,NA
56568,Solano Av & Ramona Av,37.8906403,-122.2909284,NA
52245,Solano Av & Santa Fe Av,37.8907502,-122.2889255,NA
55905,Solano Av & Santa Fe Av,37.8908632,-122.2891941,NA
57975,Solano Av & Ventura Av,37.8910781,-122.2831532,NA
56688,San Pablo Av & Solano Av,37.8899646,-122.2990127,NA
52217,San Pablo Av & Portland Av,37.8933355,-122.2998084,NA
55958,Pierce St & Solano Av,37.8887276,-122.305791,NA
54440,Ohlone Av & West End Way,37.8847305,-122.3050115,NA
55115,Red Oak Av & Kinkead Way,37.8829334,-122.302906,NA
50529,Jackson St & Ohlone Av,37.8854439,-122.3001501,NA
55909,7th St & Anthony St,37.8522852,-122.2916088,NA
55915,7th St & Anthony St,37.8521796,-122.2913787,NA
55970,7th St & Grayson St,37.8554134,-122.2926102,NA
50633,7th St & Grayson St,37.8555686,-122.2925702,NA
58667,7th St & Heinz Av,37.8533342,-122.2917665,NA
55738,7th St & Parker St,37.8586027,-122.2934837,NA
55807,7th St & Parker St,37.8585478,-122.2936647,NA
57566,Addison St & Oxford St,37.8712934,-122.2665493,NA
52252,Adeline St & Alcatraz Av,37.8491153,-122.2710909,NA
52525,Adeline St & Alcatraz Av,37.8484501,-122.2717477,NA
53327,Adeline St & Ashby Av,37.855424,-122.2686188,NA
59978,Adeline St & Ashby BART,37.8525969,-122.2700501,NA
59918,Adeline St & Ashby BART,37.8529129,-122.2695416,NA
59928,Adeline St & Fairview St,37.8510033,-122.2704772,NA
54254,Adeline St & Fairview St,37.8507917,-122.2708478,NA
57220,Adeline St & Oregon St,37.8577582,-122.2677277,NA
57330,Adeline St & Oregon St,37.8570802,-122.2684949,NA
56736,Adeline St & Russell St,37.855491,-122.269009,NA
56910,Adeline St & Ward St,37.8590356,-122.2677908,NA
59578,Adeline St & Ward St,37.8589403,-122.2673283,NA
57990,Arlington Av & Boynton Av,37.9020602,-122.2766039,NA
54578,Arlington Av & Boynton Path,37.9019727,-122.2763655,NA
55107,Arlington Av & Indian Rock Path,37.8920034,-122.2739399,NA
56752,Arlington Av & Indian Rock Path,37.8919892,-122.2742057,NA
53723,Arlington Av & Mendocino Path,37.8931074,-122.2746348,NA
56753,Arlington Av & Mendocino Av,37.893232,-122.2748344,NA
57585,Arlington Av & San Antonio Av,37.8991222,-122.2774213,NA
58768,Arlington Av & San Fernando Av,37.8988243,-122.2765587,NA
57432,Arlington Av & San Luis Rd,37.9009897,-122.2768979,NA
59970,Arlington Av & San Luis Rd,37.900947,-122.2771876,NA
59938,Arlington Av & Southampton Av,37.8944094,-122.274719,NA
51880,Arlington Av & Thousand Oaks Blvd,37.8973786,-122.276286,NA
56759,Arlington Av & Thousand Oaks Blvd,37.8971562,-122.2756917,NA
52880,Arlington Av & Yosemite Rd,37.8949574,-122.2752638,NA
55817,Ashby Av & 7th St,37.8511952,-122.2904636,NA
50667,Ashby Av & Acton St,37.8531617,-122.2809724,NA
54954,Ashby Av & Acton St,37.8532178,-122.2817184,NA
56858,Ashby Av & Adeline St (Ashby BART),37.8551208,-122.26847,NA
52239,Ashby Av & Adeline St (Ashby BART),37.8548118,-122.2686756,NA
50677,Ashby Av & Claremont Av,37.8580919,-122.2457638,NA
52331,Ashby Av & Claremont Av,37.8579768,-122.2456743,NA
58568,Ashby Av & College Av,37.8570133,-122.252661,NA
52336,Ashby Av & Deakin St,37.8558683,-122.2626205,NA
57658,Ashby Av & Deakin St,37.85579,-122.2621734,NA
58820,Ashby Av & Domingo Av,37.8581432,-122.2441151,NA
53756,Ashby Av & Piedmont Av,37.8576213,-122.2508956,NA
59879,Ashby Av & Piedmont Av,37.8577657,-122.2509815,NA
56870,Ashby Av & Pine Av,37.8579065,-122.2487036,NA
57056,Ashby Av & Pine Av,37.8578404,-122.2482105,NA
52300,Ashby Av & San Pablo Av,37.8521703,-122.2862468,NA
52599,Ashby Av & San Pablo Av,37.8521495,-122.2871538,NA
52339,Ashby Av & Shattuck Av,37.855265,-122.2661935,NA
55016,Ashby Av & Shattuck Av,37.8553464,-122.2668332,NA
59300,Ashby Av & Telegraph Av,37.8562067,-122.2601452,NA
56796,Ashby Av & Wheeler St,37.8555882,-122.2648359,NA
58234,Ashby Av & Wheeler St,37.8555157,-122.2642869,NA
59555,Bancroft Way & College Av,37.869294,-122.2551292,NA
55593,Bancroft Way & Dana St,37.8684577,-122.2619131,NA
54050,Bancroft Way & Piedmont Av,37.869607,-122.252647,NA
54455,Bancroft Way & Telegraph Av,37.86866,-122.2599089,NA
56888,Bancroft Way & Telegraph Av,37.8686459,-122.260255,NA
54963,Bancroft Way & Telegraph Av,37.8686135,-122.2605215,NA
55837,Belrose Av & Garber St,37.8609925,-122.2457772,NA
58958,Cedar St & Acton St,37.8763099,-122.2851806,NA
57156,Cedar St & Acton St,37.8764067,-122.285276,NA
58432,Cedar St & Cedar Rose Park,37.8762209,-122.2872537,NA
50234,Cedar St & Cornell Av,37.87548,-122.2916475,NA
54501,Cedar St & Cornell Av,37.875636,-122.2913546,NA
55241,Cedar St & Sacramento St,37.876695,-122.283023,NA
55327,Cedar St & San Pablo Av,37.8753563,-122.2939033,NA
54139,Center St & Shattuck Av (Downtown Berkeley BART),37.870312,-122.26857,NA
58830,Claremont Av & Ashby Av,37.8581967,-122.2453448,NA
57115,Claremont Av & Ashby Av,37.8583901,-122.2449371,NA
57118,Claremont Av & Eton Av,37.8524448,-122.2499761,NA
57228,Claremont Av & Eton Ct,37.8521768,-122.2499542,NA
50432,Claremont Av & Hazel Rd,37.8562848,-122.2466383,NA
50911,Claremont Av & The Uplands,37.8543237,-122.2482454,NA
55762,Claremont Av & Webster St,37.8562251,-122.2469242,NA
55763,Claremont Av & Woolsey St,37.8541152,-122.2486255,NA
51432,Claremont Blvd & Garber St,37.8605046,-122.2456364,NA
55955,College Av & Ashby Av,37.8572871,-122.2529884,NA
55991,College Av & Ashby Av,37.8568243,-122.2531146,NA
50600,College Av & Derby St,37.8618959,-122.2535971,NA
59977,College Av & Derby St,37.8620271,-122.2534823,NA
52223,College Av & Haste St,37.866775,-122.254045,NA
52244,College Av & Haste St,37.8667073,-122.2542,NA
57774,College Av & Parker St,37.8641769,-122.2537122,NA
51199,College Av & Russell St,37.8588152,-122.253145,NA
57655,College Av & Russell St,37.8585914,-122.2532678,NA
52929,College Av & Webster St,37.8557344,-122.2529991,NA
52922,College Av & Webster St,37.8560319,-122.2528855,NA
56585,College Av & Woolsey St,37.8537015,-122.2528211,NA
52323,College Av & Woolsey St,37.8541628,-122.2527026,NA
53410,Colusa Av & Tacoma Av,37.8931585,-122.2803202,NA
51277,Colusa Av & Thousand Oaks Blvd,37.8966768,-122.2854092,NA
57338,Colusa Av & Thousand Oaks Blvd,37.8964797,-122.2851104,NA
51677,Colusa Av & Thousand Oaks School,37.8922537,-122.2801302,NA
56410,Colusa Av & Vincente Av,37.8945645,-122.2823787,NA
52377,Colusa Av & Vincente Av,37.8947025,-122.2828099,NA
57356,Colusa Av & Visalia Av,37.8986336,-122.2856493,NA
51167,Colusa Av & Visalia Av,37.8981956,-122.2856571,NA
55138,Dana St & Haste St,37.8658153,-122.2609932,NA
51510,Derby St & Claremont Blvd,37.8625288,-122.2470974,NA
58860,Derby St & Claremont Blvd,37.8624243,-122.2472811,NA
52333,Durant Av & College Av,37.8683017,-122.2546283,NA
57555,Durant Av & Dana St,37.8674222,-122.2614165,NA
52556,Dwight Way & 7th St,37.8602059,-122.2936777,NA
51667,Dwight Way & 9th St,37.8606144,-122.2921466,NA
55925,Dwight Way & 9th St,37.8606217,-122.2916368,NA
56980,Dwight Way & Bonar St,37.8616092,-122.2860779,NA
57713,Dwight Way & California St,37.8625861,-122.2785657,NA
50977,Dwight Way & California St,37.8624754,-122.278491,NA
59234,Dwight Way & Curtis St,37.8613913,-122.28779,NA
58007,Dwight Way & Grant St,37.8631406,-122.2742684,NA
56586,Dwight Way & Grant St,37.8629779,-122.2745053,NA
51959,Dwight Way & Mabel St,37.8615784,-122.2855696,NA
58575,Dwight Way & Martin Luther King Jr Way,37.8633715,-122.2723963,NA
50575,Dwight Way & Martin Luther King Jr Way,37.8633547,-122.2717459,NA
55313,Dwight Way & Mathews St,37.8613704,-122.2870413,NA
55246,Dwight Way & Mc Gee Av,37.8628517,-122.2765083,NA
58484,Dwight Way & Mc Gee Av,37.8627161,-122.2766639,NA
51180,Dwight Way & Milvia St,37.8635791,-122.2700272,NA
55019,Dwight Way & Sacramento St,37.862292,-122.2809336,NA
55070,Dwight Way & Sacramento St,37.8621848,-122.2806686,NA
50922,Dwight Way & San Pablo Av,37.861088,-122.2899314,NA
56200,Dwight Way & San Pablo Av,37.8611033,-122.2891576,NA
55249,Dwight Way & Valley St,37.8618773,-122.2840081,NA
50877,Dwight Way & Valley St,37.8617771,-122.2839392,NA
57501,1151 Euclid Av,37.8875763,-122.2613165,NA
55264,1152 Euclid Av,37.8877042,-122.2613557,NA
59432,Euclid Av & Acacia Av,37.9009771,-122.2676599,NA
58117,Euclid Av & Acacia Av,37.9006049,-122.2674902,NA
52102,Euclid Av & Bayview Pl,37.8843968,-122.2628079,NA
52105,Euclid Av & Bayview Pl,37.8843847,-122.2626551,NA
57512,Euclid Av & Bret Harte Path,37.8899148,-122.262462,NA
52025,Euclid Av & Bret Harte Path,37.8896342,-122.2626417,NA
53215,Euclid Av & Buena Vista Way,37.8806204,-122.2614859,NA
56320,Euclid Av & Cedar St,37.8795917,-122.2611077,NA
54780,Euclid Av & Cedar St,37.8791979,-122.2610948,NA
52267,Euclid Av & Codornices Park,37.8831175,-122.261757,NA
54357,Euclid Av & Cragmont Av,37.8907635,-122.2637027,NA
51877,Euclid Av & Cragmont Av,37.8907372,-122.2640529,NA
58227,Euclid Av & Easter Way,37.8924638,-122.2650455,NA
57523,Euclid Av & Easter Way,37.8926768,-122.2649088,NA
55294,Euclid Av & Eunice St,37.886371,-122.2623554,NA
50705,Euclid Av & Eunice St,37.8862925,-122.2625037,NA
50933,Euclid Av & Grizzly Peak Blvd,37.9018414,-122.2676119,NA
54373,Euclid Av & Grizzly Peak Blvd,37.9018127,-122.2672783,NA
54375,Euclid Av & Hawthorne Ter,37.8817329,-122.2614474,NA
52667,Euclid Av & Hearst Av,37.875327,-122.260245,NA
54670,Euclid Av & Hilgard Av,37.8785561,-122.2608324,NA
50966,Euclid Av & Le Conte Av,37.8768478,-122.2604547,NA
55126,Euclid Av & Marin Av,37.8950549,-122.2650006,NA
57956,Euclid Av & Marin Av,37.895091,-122.2644829,NA
59756,Euclid Av & Poplar St,37.897656,-122.2668875,NA
51977,Euclid Av & Poplar St,37.8972455,-122.2665893,NA
56587,Euclid Av & Regal Rd,37.8939632,-122.2637674,NA
58337,Euclid Av & Regal Rd,37.8939774,-122.2639263,NA
55304,Euclid Av & Ridge Rd,37.8762084,-122.2604504,NA
54398,Euclid Av & Rock Ln,37.8963079,-122.2657546,NA
50125,Euclid Av & Rock Ln,37.896051,-122.2659611,NA
54865,Euclid Av & Rose Walk,37.883115,-122.261606,NA
50227,Euclid Av & Vine Ln,37.8812269,-122.2615173,NA
55314,Euclid Av & Virginia St,37.8775414,-122.2607302,NA
53700,Gayley Rd & Greek Theater,37.8734718,-122.2552278,NA
58089,Gilman St & 10th St,37.8801622,-122.2970804,NA
50404,Gilman St & 7th St,37.8794895,-122.3004391,NA
52052,Gilman St & 8th St,37.8799035,-122.2990628,NA
51120,Gilman St & Cornell Av,37.8810264,-122.2934169,NA
52077,Gilman St & Cornell Av,37.8809487,-122.2933064,NA
51175,Gilman St & Curtis St,37.8813484,-122.2898735,NA
53367,Gilman St & Neilson St,37.8812402,-122.2889677,NA
53380,Gilman St & Ordway St,37.880554,-122.2865401,NA
52977,Gilman St & Ordway St,37.880747,-122.2868957,NA
57715,Gilman St & San Pablo Av,37.8803254,-122.2962201,NA
52877,Gilman St & Santa Fe Av,37.8813958,-122.2910214,NA
59545,Gilman St & Santa Fe Av,37.8814897,-122.2911094,NA
52502,1411 Grizzly Peak Blvd,37.8847091,-122.2481538,NA
58189,Grizzly Peak Blvd & Arcade Av,37.88691,-122.2510844,NA
58710,Grizzly Peak Blvd & Arcade Av,37.8871243,-122.2514745,NA
57610,Grizzly Peak Blvd & Avenida Dr,37.8848025,-122.2484622,NA
58289,Grizzly Peak Blvd & Creston Rd (North-West Jctn),37.9008462,-122.2664225,NA
58389,Grizzly Peak Blvd & Creston Rd (South-East Jctn),37.8924776,-122.2564314,NA
55769,Grizzly Peak Blvd & Creston Rd (South-East Jctn),37.8925986,-122.2564472,NA
50337,Grizzly Peak Blvd & Creston Rd (North-West Jctn),37.9009522,-122.2663584,NA
58689,Grizzly Peak Blvd & Forest Ln,37.8967294,-122.2612094,NA
51231,Grizzly Peak Blvd & Hill Rd,37.8857622,-122.2492854,NA
59854,Grizzly Peak Blvd & Hill Rd,37.885852,-122.2491607,NA
54014,Grizzly Peak Blvd & Keeler Av,37.8991895,-122.2650993,NA
55364,Grizzly Peak Blvd & Keeler Av,37.899359,-122.2651727,NA
58847,Grizzly Peak Blvd & Latham Ln,37.8941377,-122.2582643,NA
54124,Grizzly Peak Blvd & Latham Ln,37.8940606,-122.2583075,NA
55394,Grizzly Peak Blvd & Marin Av,37.8969575,-122.2615358,NA
57662,Grizzly Peak Blvd & Muir Way,37.8916477,-122.2550003,NA
50226,Grizzly Peak Blvd & Shasta Rd,37.8903388,-122.2522633,NA
54358,Grizzly Peak Blvd & Shasta Rd,37.8904967,-122.2525757,NA
54383,Grizzly Peak Blvd & Stevenson Av,37.8915317,-122.2550192,NA
51220,Grizzly Peak Blvd & Sunset Ln,37.8980463,-122.262039,NA
54513,Grizzly Peak Blvd & Sunset Ln,37.898122,-122.2622887,NA
50229,Haste St & Milvia St,37.8645859,-122.2702866,NA
58005,Haste St & Shattuck Av,37.8649135,-122.2679298,NA
55456,Hearst Av & Arch St,37.8745848,-122.2642342,NA
55006,Hearst Av & Euclid Av,37.8749296,-122.260552,NA
57955,Hearst Av & Le Roy Av,37.8752983,-122.2579698,NA
55180,Henry St & Berryman St,37.8835942,-122.2708677,NA
58533,Henry St & Berryman St,37.8834026,-122.2711115,NA
55129,Hopkins St & Albina Av,37.8805756,-122.284164,NA
55231,Hopkins St & Beverly Pl,37.8843663,-122.276688,NA
53877,Hopkins St & Beverly Pl,37.8841309,-122.2768549,NA
57887,Hopkins St & California St,37.8815633,-122.2820449,NA
53177,Hopkins St & Carlotta Av,37.8825776,-122.2799808,NA
